"","country","track.name","chart_number","track.popularity","artist.name","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type"
"1388","Poland","Therefore I Am",13,95,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features"
"1389","Poland","Aromatyczne Przyprawy",12,65,"Żabson","Aromatyczne Przyprawy",0.872,0.62,10,-8.555,0,0.131,0.0425,3.85e-05,0.188,0.546,123.067,"audio_features"
"1390","Poland","BOILER ROOM",11,61,"Guzior","PLEŚŃ",0.704,0.811,8,-4.971,0,0.168,0.367,0,0.695,0.362,92.955,"audio_features"
"1391","Poland","Head & Heart (feat. MNEK)",10,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features"
"1392","Poland","The Business",9,88,"Tiësto","The Business",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,"audio_features"
"1393","Poland","WTC",8,59,"Guzior","PLEŚŃ",0.671,0.662,6,-7.189,0,0.112,0.5,0,0.115,0.216,126.462,"audio_features"
"1394","Poland","Jingle Bell Rock - Daryl's Version",7,81,"Daryl Hall & John Oates","Jingle Bell Rock",0.666,0.841,2,-3.592,1,0.0312,0.613,0,0.113,0.84,128.706,"audio_features"
"1395","Poland","Holly Jolly Christmas",6,74,"Michael Bublé","Christmas",0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,"audio_features"
"1396","Poland","BUBBLETEA",5,69,"Quebonafide","ROMANTIC PSYCHO",0.664,0.739,9,-7.207,0,0.207,0.541,0,0.139,0.438,98.091,"audio_features"
"1397","Poland","Sleigh Ride",4,65,"The Ronettes","Sleigh Ride",0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,"audio_features"
"1398","Poland","Nad ranem",3,53,"Kabe","MOWGLI",0.594,0.681,5,-7.38,1,0.269,0.483,0,0.49,0.309,168.024,"audio_features"
"1399","Poland","Jingle Bell Rock",2,87,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features"
"1400","Poland","Mistletoe",1,88,"Justin Bieber","Under The Mistletoe (Deluxe Edition)",0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,"audio_features"
"1401","Portugal","All I Want for Christmas Is You",50,95,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features"
"1402","Portugal","UN DIA (ONE DAY) (Feat. Tainy)",49,91,"J Balvin","UN DIA (ONE DAY) (Feat. Tainy)",0.571,0.693,6,-8.234,0,0.0545,0.00536,0,0.173,0.393,168.169,"audio_features"
"1403","Portugal","Santa Tell Me",48,93,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features"
"1404","Portugal","It's Beginning to Look a Lot like Christmas",47,73,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features"
"1405","Portugal","The City is a Jungle",46,56,"Fumaxa","The City is a Jungle",0.87,0.677,4,-7.878,0,0.218,0.291,0.000182,0.117,0.487,103.972,"audio_features"
"1406","Portugal","For The Night (feat. Lil Baby & DaBaby)",45,94,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,"audio_features"
"1407","Portugal","Blinding Lights",44,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features"
"1408","Portugal","Romance de Cinema",43,53,"Domingues","Romance de Cinema",0.509,0.528,7,-5.18,0,0.438,0.695,0,0.125,0.52,173.999,"audio_features"
"1409","Portugal","Comprei um Lança",42,80,"Mc Jacare","Comprei um Lança",0.652,0.723,7,-7.576,1,0.112,0.238,0.000349,0.0719,0.53,130.759,"audio_features"
"1410","Portugal","Tempo (feat. T-Rex, LON3R JOHNY & BISPO)",41,59,"FRANKIEONTHEGUITAR","Tempo (feat. T-Rex, LON3R JOHNY & BISPO)",0.756,0.607,7,-6.006,0,0.0438,0.562,6.47e-06,0.143,0.4,123.994,"audio_features"
"1411","Portugal","Monster (Shawn Mendes & Justin Bieber)",40,74,"Shawn Mendes","Wonder",0.64,0.392,2,-7.246,0,0.0574,0.0593,0,0.0839,0.502,145.838,"audio_features"
"1412","Portugal","What You Know Bout Love",39,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features"
"1413","Portugal","Somos Iguais",38,54,"Plutónio","Sacrifício: Sangue, Lágrimas, Suor",0.645,0.699,6,-7.634,1,0.174,0.306,0.000291,0.118,0.574,91.704,"audio_features"
"1414","Portugal","Hawái",37,88,"Maluma","PAPI JUANCHO",0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,"audio_features"
"1415","Portugal","São Paulo",36,65,"Yuri NR5","São Paulo",0.771,0.515,10,-9.342,0,0.0543,0.416,2.24e-05,0.0467,0.314,124.002,"audio_features"
"1416","Portugal","Last Christmas",35,85,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features"
"1417","Portugal","Dado",34,57,"Rony Fuego","Dado",0.871,0.646,11,-5.384,1,0.191,0.199,0.000756,0.056,0.812,124.984,"audio_features"
"1418","Portugal","menina solta",33,77,"Giulia Be","menina solta",0.632,0.559,11,-6.74,0,0.0794,0.331,0,0.16,0.674,91.81,"audio_features"
"1419","Portugal","Prisoner (feat. Dua Lipa)",32,81,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features"
"1420","Portugal","Laugh Now Cry Later (feat. Lil Durk)",31,92,"Drake","Laugh Now Cry Later (feat. Lil Durk)",0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,"audio_features"
"1421","Portugal","positions",30,97,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features"
"1422","Portugal","inesquecível",29,74,"Giulia Be","inesquecível",0.671,0.773,8,-5.479,0,0.0916,0.0716,0,0.122,0.616,99.942,"audio_features"
"1423","Portugal","Breaking Me",28,91,"Topic","Breaking Me",0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,"audio_features"
"1424","Portugal","Galileu",27,56,"Dillaz","Galileu",0.891,0.376,7,-11.257,0,0.492,0.577,4.77e-05,0.0994,0.627,127.143,"audio_features"
"1425","Portugal","Don't Start Now",26,84,"Dua Lipa","Future Nostalgia",0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,"audio_features"
"1426","Portugal","Mood (feat. iann dior)",25,98,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features"
"1427","Portugal","Tinoni",24,55,"T-Rex","Gota D'Espaço",0.952,0.583,11,-7.781,0,0.337,0.17,0,0.101,0.689,121.025,"audio_features"
"1428","Portugal","00 Fala Bonito",23,55,"Papillon","00 Fala Bonito",0.499,0.695,5,-6.507,1,0.348,0.584,0,0.0723,0.416,171.931,"audio_features"
"1429","Portugal","you broke me first",22,94,"Tate McRae","you broke me first",0.642,0.374,4,-9.386,1,0.0545,0.786,0,0.0906,0.0799,124.099,"audio_features"
"1430","Portugal","DÁKITI",21,88,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,"audio_features"
"1431","Portugal","WAP (feat. Megan Thee Stallion)",20,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features"
"1432","Portugal","Ronaldo",19,60,"Chico da Tina","Ronaldo",0.778,0.459,7,-9.25,0,0.0817,0.668,0,0.093,0.289,125.048,"audio_features"
"1433","Portugal","Heather",18,93,"Conan Gray","Kid Krow",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,"audio_features"
"1434","Portugal","Oh Juliana",17,82,"Niack","Oh Juliana",0.799,0.568,6,-3.089,1,0.25,0.387,0,0.0892,0.963,129.63,"audio_features"
"1435","Portugal","Lonely (with benny blanco)",16,95,"Justin Bieber","Lonely (with benny blanco)",0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,"audio_features"
"1436","Portugal","Therefore I Am",15,95,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features"
"1437","Portugal","Take You Dancing",14,91,"Jason Derulo","Take You Dancing",0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,"audio_features"
"1438","Portugal","Vai Ter Que Aguentar",13,80,"Mc Don Juan","Vou Além",0.691,0.558,6,-6.64,1,0.0455,0.331,0,0.0545,0.905,125.87,"audio_features"
"1439","Portugal","Te Amo",12,59,"Calema","Yellow",0.522,0.688,6,-8.772,0,0.133,0.24,0.000155,0.368,0.49,126.604,"audio_features"
"1440","Portugal","Mood Swings (feat. Lil Tjay)",11,89,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,"audio_features"
"1441","Portugal","Whoopty",10,90,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features"
"1442","Portugal","Fica",9,62,"Domingues","Fica",0.598,0.252,4,-9.411,0,0.2,0.959,0,0.0875,0.662,139.688,"audio_features"
"1443","Portugal","Head & Heart (feat. MNEK)",8,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features"
"1444","Portugal","34+35",7,94,"Ariana Grande","Positions",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,"audio_features"
"1445","Portugal","Nada a Esconder",6,59,"Slow J","Nada a Esconder",0.684,0.528,0,-6.388,1,0.0638,0.65,0.0034,0.139,0.145,116.726,"audio_features"
"1446","Portugal","Watermelon Sugar",5,93,"Harry Styles","Fine Line",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,"audio_features"
"1447","Portugal","HOLIDAY",4,90,"Lil Nas X","HOLIDAY",0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,"audio_features"
"1448","Portugal","Resort",3,58,"Chico da Tina","Resort",0.723,0.751,1,-7.459,1,0.279,0.451,0.00138,0.107,0.629,155.955,"audio_features"
"1449","Portugal","Lemonade (feat. Gunna, Don Toliver & NAV)",2,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features"
"1450","Portugal","ROCKSTAR (feat. Roddy Ricch)",1,93,"DaBaby","BLAME IT ON BABY",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"audio_features"
"1451","Romania","Mili",50,51,"Ian","Mili",0.613,0.471,10,-10.348,0,0.107,0.832,2.73e-05,0.104,0.138,162.129,"audio_features"
"1452","Romania","Daisy",49,89,"Ashnikko","Daisy",0.834,0.663,8,-6.143,1,0.133,0.235,0,0.372,0.774,121.876,"audio_features"
"1453","Romania","All I Want for Christmas Is You",48,95,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features"
"1454","Romania","Santa Tell Me",47,93,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features"
"1455","Romania","It's Beginning to Look a Lot like Christmas",46,73,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features"
"1456","Romania","The Box",45,89,"Roddy Ricch","Please Excuse Me For Being Antisocial",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,"audio_features"
"1457","Romania","For The Night (feat. Lil Baby & DaBaby)",44,94,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,"audio_features"
"1458","Romania","Blinding Lights",43,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features"
"1459","Romania","Roses - Imanbek Remix",42,65,"SAINt JHN","While The World Was Burning",0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,"audio_features"
"1460","Romania","Monster (Shawn Mendes & Justin Bieber)",41,74,"Shawn Mendes","Wonder",0.64,0.392,2,-7.246,0,0.0574,0.0593,0,0.0839,0.502,145.838,"audio_features"
"1461","Romania","It's the Most Wonderful Time of the Year",40,66,"Andy Williams","The Andy Williams Christmas Album",0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,"audio_features"
"1462","Romania","What You Know Bout Love",39,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features"
"1463","Romania","Manca-Ti-as Hazu",38,54,"Tzanca Uraganu","Manca-Ti-as Hazu",0.908,0.713,8,-6.015,1,0.0489,0.0539,4e-05,0.358,0.478,110.021,"audio_features"
"1464","Romania","Rockin' Around The Christmas Tree",37,92,"Brenda Lee","Merry Christmas From Brenda Lee",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features"
"1465","Romania","Last Christmas",36,85,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features"
"1466","Romania","Prisoner (feat. Dua Lipa)",35,81,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features"
"1467","Romania","Sweater Weather",34,88,"The Neighbourhood","I Love You.",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,"audio_features"
"1468","Romania","Let It Snow! Let It Snow! Let It Snow!",33,89,"Dean Martin","A Winter Romance",0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,"audio_features"
"1469","Romania","Dior",32,51,"Marko Glass","Dior",0.732,0.425,1,-12.599,1,0.056,0.681,0,0.251,0.664,122.013,"audio_features"
"1470","Romania","Dragostea Ta",31,51,"Nane","Dragostea Ta",0.748,0.573,4,-5.033,0,0.0486,0.588,0,0.109,0.197,67.972,"audio_features"
"1471","Romania","positions",30,97,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features"
"1472","Romania","HIGHEST IN THE ROOM",29,88,"Travis Scott","HIGHEST IN THE ROOM",0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,"audio_features"
"1473","Romania","Underneath the Tree",28,87,"Kelly Clarkson","Wrapped In Red",0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,"audio_features"
"1474","Romania","Double Up",27,53,"Ian","Double Up",0.942,0.688,2,-9.351,1,0.0543,0.189,4.48e-05,0.118,0.0735,126.001,"audio_features"
"1475","Romania","Feliz Navidad",26,67,"José Feliciano","My Name Is José Feliciano",0.514,0.818,2,-9.642,1,0.0451,0.406,1.93e-06,0.299,0.967,148.733,"audio_features"
"1476","Romania","Mood (feat. iann dior)",25,98,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features"
"1477","Romania","you broke me first",24,94,"Tate McRae","you broke me first",0.642,0.374,4,-9.386,1,0.0545,0.786,0,0.0906,0.0799,124.099,"audio_features"
"1478","Romania","Savana",23,51,"Marko Glass","Savana",0.721,0.639,8,-8.18,0,0.119,0.625,2.07e-06,0.157,0.575,94.018,"audio_features"
"1479","Romania","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",22,88,"Frank Sinatra","Christmas Songs by Sinatra",0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169,"audio_features"
"1480","Romania","Pala Mande",21,48,"Azteca","Maktub",0.75,0.439,9,-11.287,1,0.154,0.203,1.89e-05,0.101,0.541,170.039,"audio_features"
"1481","Romania","WAP (feat. Megan Thee Stallion)",20,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features"
"1482","Romania","Dynamite",19,90,"BTS","BE",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,"audio_features"
"1483","Romania","Therefore I Am",18,95,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features"
"1484","Romania","Daddy Issues",17,86,"The Neighbourhood","Wiped Out!",0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,"audio_features"
"1485","Romania","Whoopty",16,90,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features"
"1486","Romania","BETO",15,36,"AlbertNbn","BETO",0.844,0.651,8,-3.517,1,0.404,0.215,0.104,0.106,0.396,170.086,"audio_features"
"1487","Romania","60 De Zile",14,50,"Ian","60 De Zile",0.779,0.448,3,-7.985,0,0.0458,0.0507,0,0.159,0.465,98.033,"audio_features"
"1488","Romania","Head & Heart (feat. MNEK)",13,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features"
"1489","Romania","goosebumps",12,88,"Travis Scott","Birds In The Trap Sing McKnight",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,"audio_features"
"1490","Romania","Deep End",11,88,"Fousheé","Deep End",0.711,0.592,4,-7.136,0,0.23,0.758,0,0.156,0.535,124.749,"audio_features"
"1491","Romania","34+35",10,94,"Ariana Grande","Positions",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,"audio_features"
"1492","Romania","Holly Jolly Christmas",9,74,"Michael Bublé","Christmas",0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,"audio_features"
"1493","Romania","Watermelon Sugar",8,93,"Harry Styles","Fine Line",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,"audio_features"
"1494","Romania","HOLIDAY",7,90,"Lil Nas X","HOLIDAY",0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,"audio_features"
"1495","Romania","Dala Dumla",6,48,"Bvcovia","Dala Dumla",0.826,0.462,5,-10.905,1,0.143,0.332,0,0.169,0.594,140.052,"audio_features"
"1496","Romania","E-GIRLS ARE RUINING MY LIFE!",5,86,"CORPSE","E-GIRLS ARE RUINING MY LIFE!",0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,"audio_features"
"1497","Romania","Sleigh Ride",4,65,"The Ronettes","Sleigh Ride",0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,"audio_features"
"1498","Romania","Lemonade (feat. Gunna, Don Toliver & NAV)",3,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features"
"1499","Romania","Jingle Bell Rock",2,87,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features"
"1500","Romania","ROCKSTAR (feat. Roddy Ricch)",1,93,"DaBaby","BLAME IT ON BABY",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"audio_features"
"1501","Russia","Днями-ночами",50,60,"pyrokinesis","Днями-ночами",0.564,0.878,9,-1.592,1,0.0556,0.179,0,0.263,0.313,179.815,"audio_features"
"1502","Russia","Тлеет",49,67,"Bula","Тлеет",0.817,0.453,8,-6.907,1,0.204,0.067,5.88e-05,0.0856,0.442,158.057,"audio_features"
"1503","Russia","ПАЦАНЫ II",48,65,"GONE.Fludd","ПАЦАНЫ II",0.866,0.525,8,-9.681,0,0.302,0.256,0,0.129,0.339,119.006,"audio_features"
"1504","Russia","Blinding Lights",47,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features"
"1505","Russia","DEF JOINT FREESTYLE 1",46,53,"OBLADAET","DEF JOINT FREESTYLE 1",0.764,0.85,10,-6.557,1,0.105,0.209,0,0.0967,0.303,132.98,"audio_features"
"1506","Russia","Снова я напиваюсь",45,73,"SLAVA MARLOW","Снова я напиваюсь",0.893,0.53,8,-6.299,1,0.0398,0.12,1.46e-06,0.117,0.617,104.037,"audio_features"
"1507","Russia","Колхозник",44,65,"Mnogoznaal","Круг Ветров",0.859,0.707,7,-4.363,1,0.106,0.262,0.0445,0.11,0.572,101.992,"audio_features"
"1508","Russia","Monday",43,64,"ROCKET","Monday",0.541,0.547,8,-6.9,1,0.246,0.102,0,0.118,0.315,83.126,"audio_features"
"1509","Russia","Дежавю",42,68,"kizaru","Karmageddon",0.801,0.591,2,-5.18,1,0.143,0.0186,0,0.108,0.231,87.509,"audio_features"
"1510","Russia","Положение",41,67,"Scriptonite","Уроборос: Улица 36",0.58,0.539,1,-8.893,0,0.322,0.542,0.000292,0.146,0.243,62.922,"audio_features"
"1511","Russia","Злой",40,67,"SLAVA MARLOW","АРТЁМ",0.864,0.538,11,-7.117,0,0.0857,0.0099,7.57e-06,0.0786,0.55,102.996,"audio_features"
"1512","Russia","Rolls Royce",39,69,"Geegun","Rolls Royce",0.872,0.423,1,-7.337,1,0.213,0.142,9.5e-06,0.104,0.373,95.98,"audio_features"
"1513","Russia","Life Goes On",38,95,"BTS","BE",0.566,0.716,1,-5.733,1,0.0424,0.00691,0,0.37,0.45,81.068,"audio_features"
"1514","Russia","Yamakasi",37,63,"Miyagi & Andy Panda","YAMAKASI",0.619,0.334,7,-10.097,0,0.223,0.57,0.000157,0.148,0.0989,81.977,"audio_features"
"1515","Russia","Пустота",36,58,"JONY","Пустота",0.531,0.583,8,-7.97,0,0.386,0.776,0.14,0.114,0.472,205.955,"audio_features"
"1516","Russia","Меня не будет",35,64,"ANIKV","Старше",0.761,0.408,4,-11.306,0,0.0732,0.393,0.000798,0.123,0.302,106.99,"audio_features"
"1517","Russia","Веснушки",34,54,"pyrokinesis","Питер, чай, не Франция",0.481,0.726,10,-5.73,0,0.155,0.117,9.28e-06,0.0983,0.46,180.244,"audio_features"
"1518","Russia","Быстро",33,71,"SLAVA MARLOW","АРТЁМ",0.832,0.728,8,-4.288,0,0.118,0.0283,0,0.0402,0.825,150.303,"audio_features"
"1519","Russia","FOR MULA",32,62,"OBLADAET","FOR MULA",0.723,0.83,1,-5.217,1,0.118,0.499,4.89e-06,0.291,0.624,142.062,"audio_features"
"1520","Russia","Окей",31,69,"Tima Belorusskih","Окей",0.792,0.441,2,-7.005,1,0.331,0.778,0,0.111,0.569,79.958,"audio_features"
"1521","Russia","Если тебе будет грустно",30,68,"Rauf & Faik","Если тебе будет грустно",0.811,0.735,11,-5.548,0,0.053,0.58,1.22e-06,0.116,0.694,153.924,"audio_features"
"1522","Russia","Москва любит...",29,67,"Scriptonite","2004",0.741,0.459,2,-9.046,1,0.157,0.0484,0.00289,0.293,0.125,76.996,"audio_features"
"1523","Russia","Kosandra",28,67,"Miyagi & Andy Panda","Kosandra",0.596,0.738,4,-9.567,0,0.231,0.583,0,0.118,0.164,141.91,"audio_features"
"1524","Russia","El Problema - prod. SLAVA MARLOW",27,69,"MORGENSHTERN","El Problema (prod. SLAVA MARLOW)",0.952,0.643,3,-4.532,0,0.05,0.0324,0.00352,0.183,0.37,106.994,"audio_features"
"1525","Russia","Block Baby",26,65,"kizaru","BORN TO TRAP",0.71,0.645,4,-6.413,0,0.0396,0.427,0.000222,0.0393,0.479,119.968,"audio_features"
"1526","Russia","ОЙ",25,64,"SQWOZ BAB","BODY LANGUAGE",0.803,0.623,1,-5.433,1,0.165,0.114,3.31e-05,0.0726,0.282,169.949,"audio_features"
"1527","Russia","СЛЁЗЫ - Из т/ш ""Пацанки""",24,64,"Anet Sai","СЛЁЗЫ (Из т/ш ""Пацанки"")",0.747,0.596,10,-5.247,0,0.0722,0.0563,0,0.346,0.374,131.987,"audio_features"
"1528","Russia","WAP (feat. Megan Thee Stallion)",23,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features"
"1529","Russia","Dynamite",22,90,"BTS","BE",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,"audio_features"
"1530","Russia","По Глазам",21,72,"SLAVA MARLOW","АРТЁМ",0.551,0.632,8,-5.873,0,0.258,0.15,0.0113,0.559,0.333,75.905,"audio_features"
"1531","Russia","Therefore I Am",20,95,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features"
"1532","Russia","Втюрилась",19,65,"дора","Втюрилась",0.716,0.559,2,-6.649,0,0.0621,0.331,0,0.253,0.562,77.491,"audio_features"
"1533","Russia","ERRDAY",18,63,"Big Baby Tape","ERRDAY",0.934,0.671,2,-4.759,1,0.0879,0.0852,0,0.08,0.723,93.531,"audio_features"
"1534","Russia","АУФ",17,68,"SQWOZ BAB","АУФ",0.872,0.592,7,-7.82,1,0.164,0.0837,0.124,0.354,0.301,139.966,"audio_features"
"1535","Russia","Сияй",16,67,"Ramil'","Сияй",0.423,0.536,1,-5.474,1,0.056,0.286,7.37e-06,0.25,0.218,68.475,"audio_features"
"1536","Russia","Танцы",15,60,"ssshhhiiittt!","Последнее лето (Часть 2)",0.481,0.972,7,-1.647,0,0.0576,0.144,0.000184,0.789,0.856,159.905,"audio_features"
"1537","Russia","Номера",14,61,"LSP","ЁП",0.537,0.51,0,-6.524,1,0.0422,0.391,0,0.325,0.304,139.762,"audio_features"
"1538","Russia","Minor",13,66,"Miyagi & Andy Panda","YAMAKASI",0.759,0.67,9,-6.763,0,0.0708,0.593,5.99e-06,0.0984,0.49,99.948,"audio_features"
"1539","Russia","Friendly Fire - Prod. Avepack",12,64,"Boulevard Depo","OLD BLOOD",0.787,0.508,0,-8.938,1,0.0675,0.326,2.44e-06,0.14,0.338,120.083,"audio_features"
"1540","Russia","Последний танец",11,64,"TINI LIN","Последний танец",0.668,0.456,4,-8.253,0,0.111,0.0336,0.00405,0.148,0.13,152.052,"audio_features"
"1541","Russia","Бэнгер",10,50,"FEDUK","ЙАЙ",0.776,0.582,0,-8.855,0,0.156,0.518,3.3e-05,0.323,0.191,122.247,"audio_features"
"1542","Russia","Не жалея",9,62,"Miyagi & Andy Panda","Не жалея",0.611,0.487,4,-8.265,0,0.0288,0.367,0,0.157,0.231,99.989,"audio_features"
