"","country","track.name","chart_number","track.popularity","artist.name","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","danceability_weighted","energy_weighted","temper"
"1399","Poland","Lemonade (feat. Gunna, Don Toliver & NAV)",2,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features",1.6,1.316,2.916
"1400","Poland","Nad ranem",1,48,"Kabe","MOWGLI",0.594,0.681,5,-7.38,1,0.269,0.483,0,0.49,0.309,168.024,"audio_features",0.594,0.681,1.275
"1401","Portugal","All I Want for Christmas Is You",50,90,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features",16.8,31.35,48.15
"1402","Portugal","UN DIA (ONE DAY) (Feat. Tainy)",49,92,"J Balvin","UN DIA (ONE DAY) (Feat. Tainy)",0.571,0.693,6,-8.234,0,0.0545,0.00536,0,0.173,0.393,168.169,"audio_features",27.979,33.957,61.936
"1403","Portugal","Freaky",48,56,"WiNDOH","Freaky",0.733,0.399,4,-9.823,0,0.0701,0.405,0,0.094,0.3,135.013,"audio_features",35.184,19.152,54.336
"1404","Portugal","Santa Tell Me",47,87,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features",24.675,29.187,53.862
"1405","Portugal","It's Beginning to Look a Lot like Christmas",46,69,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features",15.594,9.844,25.438
"1406","Portugal","The City is a Jungle",45,53,"Fumaxa","The City is a Jungle",0.87,0.677,4,-7.878,0,0.218,0.291,0.000182,0.117,0.487,103.972,"audio_features",39.15,30.465,69.615
"1407","Portugal","For The Night (feat. Lil Baby & DaBaby)",44,94,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,"audio_features",36.212,25.784,61.996
"1408","Portugal","Blinding Lights",43,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features",22.102,31.39,53.492
"1409","Portugal","Comprei um Lança",42,80,"Mc Jacare","Comprei um Lança",0.652,0.723,7,-7.576,1,0.112,0.238,0.000349,0.0719,0.53,130.759,"audio_features",27.384,30.366,57.75
"1410","Portugal","MELHOR OU PIOR",41,57,"WUANT","MELHOR OU PIOR",0.633,0.822,4,-6.178,0,0.0306,0.123,0,0.364,0.376,124.987,"audio_features",25.953,33.702,59.655
"1411","Portugal","Tempo (feat. T-Rex, LON3R JOHNY & BISPO)",40,59,"FRANKIEONTHEGUITAR","Tempo (feat. T-Rex, LON3R JOHNY & BISPO)",0.756,0.607,7,-6.006,0,0.0438,0.562,6.47e-06,0.143,0.4,123.994,"audio_features",30.24,24.28,54.52
"1412","Portugal","The Woo (feat. 50 Cent & Roddy Ricch)",39,86,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,"audio_features",19.11,24.102,43.212
"1413","Portugal","What You Know Bout Love",38,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features",26.942,20.824,47.766
"1414","Portugal","Hawái",37,88,"Maluma","PAPI JUANCHO",0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,"audio_features",28.971,26.899,55.87
"1415","Portugal","São Paulo",36,64,"Yuri NR5","São Paulo",0.771,0.515,10,-9.342,0,0.0543,0.416,2.24e-05,0.0467,0.314,124.002,"audio_features",27.756,18.54,46.296
"1416","Portugal","Rockin' Around The Christmas Tree",35,86,"Brenda Lee","Merry Christmas From Brenda Lee",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features",20.615,16.52,37.135
"1417","Portugal","Last Christmas",34,76,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features",24.99,16.252,41.242
"1418","Portugal","Dado",33,56,"Rony Fuego","Dado",0.871,0.646,11,-5.384,1,0.191,0.199,0.000756,0.056,0.812,124.984,"audio_features",28.743,21.318,50.061
"1419","Portugal","Prisoner (feat. Dua Lipa)",32,64,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features",24.992,21.44,46.432
"1420","Portugal","Laugh Now Cry Later (feat. Lil Durk)",31,93,"Drake","Laugh Now Cry Later (feat. Lil Durk)",0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,"audio_features",23.591,16.058,39.649
"1421","Portugal","Monster (Shawn Mendes & Justin Bieber)",30,90,"Shawn Mendes","Monster",0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,"audio_features",19.56,11.49,31.05
"1422","Portugal","positions",29,96,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features",21.373,23.258,44.631
"1423","Portugal","inesquecível",28,73,"Giulia Be","inesquecível",0.671,0.773,8,-5.479,0,0.0916,0.0716,0,0.122,0.616,99.942,"audio_features",18.788,21.644,40.432
"1424","Portugal","Breaking Me",27,91,"Topic","Breaking Me",0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,"audio_features",21.303,19.44,40.743
"1425","Portugal","Galileu",26,54,"Dillaz","Galileu",0.891,0.376,7,-11.257,0,0.492,0.577,4.77e-05,0.0994,0.627,127.143,"audio_features",23.166,9.776,32.942
"1426","Portugal","Mood (feat. iann dior)",25,99,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features",17.5,18.05,35.55
"1427","Portugal","you broke me first",24,94,"Tate McRae","you broke me first",0.642,0.374,4,-9.386,1,0.0545,0.786,0,0.0906,0.0799,124.099,"audio_features",15.408,8.976,24.384
"1428","Portugal","DÁKITI",23,74,"Bad Bunny","EL ÚLTIMO TOUR DEL MUNDO",0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,"audio_features",16.813,13.179,29.992
"1429","Portugal","WAP (feat. Megan Thee Stallion)",22,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features",20.57,9.988,30.558
"1430","Portugal","Dynamite",21,86,"BTS","BE",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,"audio_features",15.666,16.065,31.731
"1431","Portugal","Ronaldo",20,60,"Chico da Tina","Ronaldo",0.778,0.459,7,-9.25,0,0.0817,0.668,0,0.093,0.289,125.048,"audio_features",15.56,9.18,24.74
"1432","Portugal","Heather",19,93,"Conan Gray","Kid Krow",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,"audio_features",6.783,8.075,14.858
"1433","Portugal","Oh Juliana",18,82,"Niack","Oh Juliana",0.799,0.568,6,-3.089,1,0.25,0.387,0,0.0892,0.963,129.63,"audio_features",14.382,10.224,24.606
"1434","Portugal","Lonely (with benny blanco)",17,95,"Justin Bieber","Lonely (with benny blanco)",0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,"audio_features",10.727,4.063,14.79
"1435","Portugal","Therefore I Am",16,94,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features",14.224,5.44,19.664
"1436","Portugal","Take You Dancing",15,91,"Jason Derulo","Take You Dancing",0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,"audio_features",11.835,10.665,22.5
"1437","Portugal","Vai Ter Que Aguentar",14,80,"Mc Don Juan","Vou Além",0.691,0.558,6,-6.64,1,0.0455,0.331,0,0.0545,0.905,125.87,"audio_features",9.674,7.812,17.486
"1438","Portugal","Te Amo",13,59,"Calema","Yellow",0.522,0.688,6,-8.772,0,0.133,0.24,0.000155,0.368,0.49,126.604,"audio_features",6.786,8.944,15.73
"1439","Portugal","Mood Swings (feat. Lil Tjay)",12,89,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,"audio_features",5.76,7.224,12.984
"1440","Portugal","Fica",11,62,"Domingues","Fica",0.598,0.252,4,-9.411,0,0.2,0.959,0,0.0875,0.662,139.688,"audio_features",6.578,2.772,9.35
"1441","Portugal","Head & Heart (feat. MNEK)",10,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features",7.34,8.74,16.08
"1442","Portugal","VianaViceCity",9,52,"Chico da Tina","VianaViceCity",0.841,0.537,11,-9.363,0,0.198,0.448,8.83e-05,0.123,0.55,82.007,"audio_features",7.569,4.833,12.402
"1443","Portugal","goosebumps",8,88,"Travis Scott","Birds In The Trap Sing McKnight",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,"audio_features",6.728,5.824,12.552
"1444","Portugal","Nada a Esconder",7,59,"Slow J","Nada a Esconder",0.684,0.528,0,-6.388,1,0.0638,0.65,0.0034,0.139,0.145,116.726,"audio_features",4.788,3.696,8.484
"1445","Portugal","Watermelon Sugar",6,93,"Harry Styles","Fine Line",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,"audio_features",3.288,4.896,8.184
"1446","Portugal","HOLIDAY",5,87,"Lil Nas X","HOLIDAY",0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,"audio_features",4.05,2.555,6.605
"1447","Portugal","Resort",4,57,"Chico da Tina","Resort",0.723,0.751,1,-7.459,1,0.279,0.451,0.00138,0.107,0.629,155.955,"audio_features",2.892,3.004,5.896
"1448","Portugal","Lemonade (feat. Gunna, Don Toliver & NAV)",3,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features",2.4,1.974,4.374
"1449","Portugal","Jingle Bell Rock",2,59,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features",1.508,0.848,2.356
"1450","Portugal","ROCKSTAR (feat. Roddy Ricch)",1,93,"DaBaby","BLAME IT ON BABY",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"audio_features",0.746,0.69,1.436
"1451","Romania","Mili",50,50,"Ian","Mili",0.613,0.471,10,-10.348,0,0.107,0.832,2.73e-05,0.104,0.138,162.129,"audio_features",30.65,23.55,54.2
"1452","Romania","Daisy",49,89,"Ashnikko","Daisy",0.834,0.663,8,-6.143,1,0.133,0.235,0,0.372,0.774,121.876,"audio_features",40.866,32.487,73.353
"1453","Romania","All I Want for Christmas Is You",48,90,"Mariah Carey","Merry Christmas",0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"audio_features",16.128,30.096,46.224
"1454","Romania","Santa Tell Me",47,87,"Ariana Grande","Santa Tell Me",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,"audio_features",24.675,29.187,53.862
"1455","Romania","It's Beginning to Look a Lot like Christmas",46,69,"Michael Bublé","Christmas",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,"audio_features",15.594,9.844,25.438
"1456","Romania","For The Night (feat. Lil Baby & DaBaby)",45,94,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,"audio_features",37.035,26.37,63.405
"1457","Romania","Blinding Lights",44,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features",22.616,32.12,54.736
"1458","Romania","It's the Most Wonderful Time of the Year",43,62,"Andy Williams","The Andy Williams Christmas Album",0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,"audio_features",10.062,22.618,32.68
"1459","Romania","Dala Dumla",42,51,"Bvcovia","Dala Dumla",0.855,0.368,7,-14.007,0,0.212,0.343,0.000133,0.0919,0.501,140.069,"audio_features",35.91,15.456,51.366
"1460","Romania","What You Know Bout Love",41,95,"Pop Smoke","Shoot For The Stars Aim For The Moon",0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,"audio_features",29.069,22.468,51.537
"1461","Romania","Life Goes On",40,93,"BTS","BE",0.566,0.716,1,-5.733,1,0.0424,0.00691,0,0.37,0.45,81.068,"audio_features",22.64,28.64,51.28
"1462","Romania","Manca-Ti-as Hazu",39,54,"Tzanca Uraganu","Manca-Ti-as Hazu",0.908,0.713,8,-6.015,1,0.0489,0.0539,4e-05,0.358,0.478,110.021,"audio_features",35.412,27.807,63.219
"1463","Romania","Rockin' Around The Christmas Tree",38,86,"Brenda Lee","Merry Christmas From Brenda Lee",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features",22.382,17.936,40.318
"1464","Romania","Last Christmas",37,76,"Wham!","LAST CHRISTMAS",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features",27.195,17.686,44.881
"1465","Romania","Treaba Ei",36,49,"Nane","Treaba Ei",0.753,0.775,1,-5.267,1,0.263,0.0323,0,0.255,0.589,100.155,"audio_features",27.108,27.9,55.008
"1466","Romania","Prisoner (feat. Dua Lipa)",35,64,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features",27.335,23.45,50.785
"1467","Romania","Sweater Weather",34,87,"The Neighbourhood","I Love You.",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,"audio_features",20.808,27.438,48.246
"1468","Romania","Let It Snow! Let It Snow! Let It Snow!",33,83,"Dean Martin","A Winter Romance",0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,"audio_features",14.883,7.92,22.803
"1469","Romania","Dior",32,51,"Marko Glass","Dior",0.732,0.425,1,-12.599,1,0.056,0.681,0,0.251,0.664,122.013,"audio_features",23.424,13.6,37.024
"1470","Romania","M6",31,51,"AlbertNbn","M6",0.938,0.49,1,-4.896,1,0.32,0.31,0.00195,0.0969,0.365,99.934,"audio_features",29.078,15.19,44.268
"1471","Romania","Monster (Shawn Mendes & Justin Bieber)",30,90,"Shawn Mendes","Monster",0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,"audio_features",19.56,11.49,31.05
"1472","Romania","Dragostea Ta",29,50,"Nane","Dragostea Ta",0.748,0.573,4,-5.033,0,0.0486,0.588,0,0.109,0.197,67.972,"audio_features",21.692,16.617,38.309
"1473","Romania","positions",28,96,"Ariana Grande","Positions",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,"audio_features",20.636,22.456,43.092
"1474","Romania","Noaptea Golanii",27,51,"Tzanca Uraganu","Noaptea Golanii",0.908,0.725,3,-5.122,0,0.0853,0.312,0.000144,0.139,0.965,144.009,"audio_features",24.516,19.575,44.091
"1475","Romania","HIGHEST IN THE ROOM",26,88,"Travis Scott","HIGHEST IN THE ROOM",0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,"audio_features",15.548,11.102,26.65
"1476","Romania","Rocco",25,44,"PRNY","Geisha",0.832,0.913,0,-4.984,0,0.0662,0.804,5.04e-06,0.121,0.891,130.005,"audio_features",20.8,22.825,43.625
"1477","Romania","Underneath the Tree",24,81,"Kelly Clarkson","Wrapped In Red",0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,"audio_features",12.216,19.488,31.704
"1478","Romania","Double Up",23,52,"Ian","Double Up",0.942,0.688,2,-9.351,1,0.0543,0.189,4.48e-05,0.118,0.0735,126.001,"audio_features",21.666,15.824,37.49
"1479","Romania","Mood (feat. iann dior)",22,99,"24kGoldn","Mood (feat. iann dior)",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,"audio_features",15.4,15.884,31.284
"1480","Romania","Miami Bici",21,52,"Killa Fonic","Miami Bici",0.781,0.816,9,-5.732,0,0.241,0.0249,0,0.127,0.499,94.933,"audio_features",16.401,17.136,33.537
"1481","Romania","you broke me first",20,94,"Tate McRae","you broke me first",0.642,0.374,4,-9.386,1,0.0545,0.786,0,0.0906,0.0799,124.099,"audio_features",12.84,7.48,20.32
"1482","Romania","Savana",19,50,"Marko Glass","Savana",0.721,0.639,8,-8.18,0,0.119,0.625,2.07e-06,0.157,0.575,94.018,"audio_features",13.699,12.141,25.84
"1483","Romania","WAP (feat. Megan Thee Stallion)",18,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features",16.83,8.172,25.002
"1484","Romania","Dynamite",17,86,"BTS","BE",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,"audio_features",12.682,13.005,25.687
"1485","Romania","Therefore I Am",16,94,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features",14.224,5.44,19.664
"1486","Romania","Take You Dancing",15,91,"Jason Derulo","Take You Dancing",0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,"audio_features",11.835,10.665,22.5
"1487","Romania","Levitating (feat. DaBaby)",14,80,"Dua Lipa","Future Nostalgia",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,"audio_features",9.828,11.55,21.378
"1488","Romania","Whoopty",13,86,"CJ","Whoopty",0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,"audio_features",9.243,7.774,17.017
"1489","Romania","60 De Zile",12,50,"Ian","60 De Zile",0.779,0.448,3,-7.985,0,0.0458,0.0507,0,0.159,0.465,98.033,"audio_features",9.348,5.376,14.724
"1490","Romania","8 Zile Din 7",11,51,"B.U.G. Mafia","8 Zile Din 7",0.785,0.85,10,-4.427,1,0.0536,0.282,0,0.537,0.802,147.982,"audio_features",8.635,9.35,17.985
"1491","Romania","Head & Heart (feat. MNEK)",10,93,"Joel Corry","Head & Heart (feat. MNEK)",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,"audio_features",7.34,8.74,16.08
"1492","Romania","goosebumps",9,88,"Travis Scott","Birds In The Trap Sing McKnight",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,"audio_features",7.569,6.552,14.121
"1493","Romania","Deep End",8,88,"Fousheé","Deep End",0.711,0.592,4,-7.136,0,0.23,0.758,0,0.156,0.535,124.749,"audio_features",5.688,4.736,10.424
"1494","Romania","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",7,84,"Ofenbach","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,"audio_features",5.586,5.796,11.382
"1495","Romania","Watermelon Sugar",6,93,"Harry Styles","Fine Line",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,"audio_features",3.288,4.896,8.184
"1496","Romania","HOLIDAY",5,87,"Lil Nas X","HOLIDAY",0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,"audio_features",4.05,2.555,6.605
"1497","Romania","Dala Dumla",4,45,"Bvcovia","Dala Dumla",0.826,0.462,5,-10.905,1,0.143,0.332,0,0.169,0.594,140.052,"audio_features",3.304,1.848,5.152
"1498","Romania","Lemonade (feat. Gunna, Don Toliver & NAV)",3,90,"Internet Money","B4 The Storm",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features",2.4,1.974,4.374
"1499","Romania","Jingle Bell Rock",2,59,"Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features",1.508,0.848,2.356
"1500","Romania","ROCKSTAR (feat. Roddy Ricch)",1,93,"DaBaby","BLAME IT ON BABY",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"audio_features",0.746,0.69,1.436
"1501","Russia","Тлеет",50,66,"Bula","Тлеет",0.817,0.453,8,-6.907,1,0.204,0.067,5.88e-05,0.0856,0.442,158.057,"audio_features",40.85,22.65,63.5
"1502","Russia","Blue & Grey",49,87,"BTS","BE",0.547,0.605,8,-6.755,1,0.0415,0.42,0,0.125,0.364,121.953,"audio_features",26.803,29.645,56.448
"1503","Russia","ПАЦАНЫ II",48,63,"GONE.Fludd","ПАЦАНЫ II",0.866,0.525,8,-9.681,0,0.302,0.256,0,0.129,0.339,119.006,"audio_features",41.568,25.2,66.768
"1504","Russia","Blinding Lights",47,96,"The Weeknd","After Hours",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,"audio_features",24.158,34.31,58.468
"1505","Russia","Снова я напиваюсь",46,73,"SLAVA MARLOW","Снова я напиваюсь",0.893,0.53,8,-6.299,1,0.0398,0.12,1.46e-06,0.117,0.617,104.037,"audio_features",41.078,24.38,65.458
"1506","Russia","Колхозник",45,64,"Mnogoznaal","Круг Ветров",0.859,0.707,7,-4.363,1,0.106,0.262,0.0445,0.11,0.572,101.992,"audio_features",38.655,31.815,70.47
"1507","Russia","Monday",44,64,"ROCKET","Monday",0.541,0.547,8,-6.9,1,0.246,0.102,0,0.118,0.315,83.126,"audio_features",23.804,24.068,47.872
"1508","Russia","Дежавю",43,67,"kizaru","Karmageddon",0.801,0.591,2,-5.18,1,0.143,0.0186,0,0.108,0.231,87.509,"audio_features",34.443,25.413,59.856
"1509","Russia","Положение",42,67,"Scriptonite","Уроборос: Улица 36",0.58,0.539,1,-8.893,0,0.322,0.542,0.000292,0.146,0.243,62.922,"audio_features",24.36,22.638,46.998
"1510","Russia","Злой",41,67,"SLAVA MARLOW","АРТЁМ",0.864,0.538,11,-7.117,0,0.0857,0.0099,7.57e-06,0.0786,0.55,102.996,"audio_features",35.424,22.058,57.482
"1511","Russia","Rolls Royce",40,68,"Geegun","Rolls Royce",0.872,0.423,1,-7.337,1,0.213,0.142,9.5e-06,0.104,0.373,95.98,"audio_features",34.88,16.92,51.8
"1512","Russia","Life Goes On",39,93,"BTS","BE",0.566,0.716,1,-5.733,1,0.0424,0.00691,0,0.37,0.45,81.068,"audio_features",22.074,27.924,49.998
"1513","Russia","Telepathy",38,86,"BTS","BE",0.787,0.669,5,-4.333,0,0.0428,0.00782,0,0.123,0.57,104.994,"audio_features",29.906,25.422,55.328
"1514","Russia","Логан",37,58,"lil krystalll","Логан",0.771,0.443,7,-8.435,1,0.0848,0.248,0,0.164,0.51,141.012,"audio_features",28.527,16.391,44.918
"1515","Russia","Меня не будет",36,63,"ANIKV","Старше",0.761,0.408,4,-11.306,0,0.0732,0.393,0.000798,0.123,0.302,106.99,"audio_features",27.396,14.688,42.084
"1516","Russia","Prisoner (feat. Dua Lipa)",35,64,"Miley Cyrus","Plastic Hearts",0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,"audio_features",27.335,23.45,50.785
"1517","Russia","Быстро",34,71,"SLAVA MARLOW","АРТЁМ",0.832,0.728,8,-4.288,0,0.118,0.0283,0,0.0402,0.825,150.303,"audio_features",28.288,24.752,53.04
"1518","Russia","Whistle Song",33,62,"kizaru","BORN TO TRAP",0.777,0.457,7,-8.742,1,0.142,0.101,5.08e-05,0.0892,0.339,160.075,"audio_features",25.641,15.081,40.722
"1519","Russia","Окей",32,69,"Tima Belorusskih","Окей",0.792,0.441,2,-7.005,1,0.331,0.778,0,0.111,0.569,79.958,"audio_features",25.344,14.112,39.456
"1520","Russia","Stay",31,85,"BTS","BE",0.582,0.693,6,-5.048,1,0.0465,0.114,0,0.13,0.341,125.904,"audio_features",18.042,21.483,39.525
"1521","Russia","Fly To My Room",30,86,"BTS","BE",0.764,0.526,11,-7.355,1,0.212,0.0484,0,0.0718,0.588,114.91,"audio_features",22.92,15.78,38.7
"1522","Russia","Если тебе будет грустно",29,68,"Rauf & Faik","Если тебе будет грустно",0.811,0.735,11,-5.548,0,0.053,0.58,1.22e-06,0.116,0.694,153.924,"audio_features",23.519,21.315,44.834
"1523","Russia","Lollipop",28,65,"Eldzhey","Lollipop",0.825,0.748,9,-4.449,0,0.0436,0.0292,9.14e-05,0.125,0.664,135.059,"audio_features",23.1,20.944,44.044
"1524","Russia","Москва любит...",27,66,"Scriptonite","2004",0.741,0.459,2,-9.046,1,0.157,0.0484,0.00289,0.293,0.125,76.996,"audio_features",20.007,12.393,32.4
"1525","Russia","El Problema - prod. SLAVA MARLOW",26,70,"MORGENSHTERN","El Problema (prod. SLAVA MARLOW)",0.952,0.643,3,-4.532,0,0.05,0.0324,0.00352,0.183,0.37,106.994,"audio_features",24.752,16.718,41.47
"1526","Russia","Block Baby",25,64,"kizaru","BORN TO TRAP",0.71,0.645,4,-6.413,0,0.0396,0.427,0.000222,0.0393,0.479,119.968,"audio_features",17.75,16.125,33.875
"1527","Russia","СЛЁЗЫ - Из т/ш ""Пацанки""",24,63,"Anet Sai","СЛЁЗЫ (Из т/ш ""Пацанки"")",0.747,0.596,10,-5.247,0,0.0722,0.0563,0,0.346,0.374,131.987,"audio_features",17.928,14.304,32.232
"1528","Russia","WAP (feat. Megan Thee Stallion)",23,95,"Cardi B","WAP (feat. Megan Thee Stallion)",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,"audio_features",21.505,10.442,31.947
"1529","Russia","Dynamite",22,86,"BTS","BE",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,"audio_features",16.412,16.83,33.242
"1530","Russia","Что за бизнес сука?",21,62,"kizaru","BORN TO TRAP",0.893,0.636,2,-6.823,1,0.0876,0.109,5.94e-06,0.114,0.363,138.038,"audio_features",18.753,13.356,32.109
"1531","Russia","По Глазам",20,72,"SLAVA MARLOW","АРТЁМ",0.551,0.632,8,-5.873,0,0.258,0.15,0.0113,0.559,0.333,75.905,"audio_features",11.02,12.64,23.66
"1532","Russia","Молодость",19,56,"Basta","40",0.591,0.535,0,-8.847,1,0.246,0.441,0,0.0975,0.336,151.852,"audio_features",11.229,10.165,21.394
"1533","Russia","Therefore I Am",18,94,"Billie Eilish","Therefore I Am",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,"audio_features",16.002,6.12,22.122
"1534","Russia","Dis-ease",17,85,"BTS","BE",0.731,0.845,8,-5.352,1,0.132,0.0132,0,0.0782,0.484,101.085,"audio_features",12.427,14.365,26.792
"1535","Russia","Втюрилась",16,65,"дора","Втюрилась",0.716,0.559,2,-6.649,0,0.0621,0.331,0,0.253,0.562,77.491,"audio_features",11.456,8.944,20.4
"1536","Russia","ERRDAY",15,63,"Big Baby Tape","ERRDAY",0.934,0.671,2,-4.759,1,0.0879,0.0852,0,0.08,0.723,93.531,"audio_features",14.01,10.065,24.075
